count,movie_title,imdb_score,year,gross,budget,profit_markup_pr,continent,genre,mycolor,num_critic_for_reviews,country,lat,long,code
1,Cats Don't Dance ,6.9,1997,3562749,32000000,-89,Central America,Fantasy,loss,18,USA,38.883333,-77,US
1,Cats Don't Dance ,6.9,1997,3562749,32000000,-89,Central America,Musical,loss,18,USA,38.883333,-77,US
1,Pan ,5.8,2015,34964818,150000000,-77,Central America,Adventure,loss,256,USA,38.883333,-77,US
1,Pan ,5.8,2015,34964818,150000000,-77,Central America,Family,loss,256,USA,38.883333,-77,US
1,Pan ,5.8,2015,34964818,150000000,-77,Central America,Fantasy,loss,256,USA,38.883333,-77,US
1,One for the Money ,5.3,2012,26404753,40000000,-34,Central America,Action,loss,127,USA,38.883333,-77,US
1,One for the Money ,5.3,2012,26404753,40000000,-34,Central America,Comedy,loss,127,USA,38.883333,-77,US
1,One for the Money ,5.3,2012,26404753,40000000,-34,Central America,Crime,loss,127,USA,38.883333,-77,US
1,One for the Money ,5.3,2012,26404753,40000000,-34,Central America,Romance,loss,127,USA,38.883333,-77,US
1,One for the Money ,5.3,2012,26404753,40000000,-34,Central America,Thriller,loss,127,USA,38.883333,-77,US
1,The Interview ,6.6,2014,6105175,44000000,-86,Central America,Comedy,loss,293,USA,38.883333,-77,US
1,Going the Distance ,6.3,2010,17797316,32000000,-44,Central America,Comedy,loss,167,USA,38.883333,-77,US
1,Going the Distance ,6.3,2010,17797316,32000000,-44,Central America,Romance,loss,167,USA,38.883333,-77,US
1,Amadeus ,8.3,1984,51600000,18000000,187,Central America,Biography,profit,134,USA,38.883333,-77,US
1,Amadeus ,8.3,1984,51600000,18000000,187,Central America,Drama,profit,134,USA,38.883333,-77,US
1,Amadeus ,8.3,1984,51600000,18000000,187,Central America,History,profit,134,USA,38.883333,-77,US
1,Amadeus ,8.3,1984,51600000,18000000,187,Central America,Music,profit,134,USA,38.883333,-77,US
1,8 Mile ,7,2002,116724075,41000000,185,Central America,Drama,profit,119,USA,38.883333,-77,US
1,8 Mile ,7,2002,116724075,41000000,185,Central America,Music,profit,119,USA,38.883333,-77,US
1,A Knight's Tale ,6.9,2001,56083966,65000000,-14,Central America,Action,loss,167,USA,38.883333,-77,US
1,A Knight's Tale ,6.9,2001,56083966,65000000,-14,Central America,Adventure,loss,167,USA,38.883333,-77,US
1,A Knight's Tale ,6.9,2001,56083966,65000000,-14,Central America,Romance,loss,167,USA,38.883333,-77,US
1,Under the Tuscan Sun ,6.7,2003,43601508,18000000,142,Central America,Comedy,profit,111,USA,38.883333,-77,US
1,Under the Tuscan Sun ,6.7,2003,43601508,18000000,142,Central America,Drama,profit,111,USA,38.883333,-77,US
1,Under the Tuscan Sun ,6.7,2003,43601508,18000000,142,Central America,Romance,profit,111,USA,38.883333,-77,US
1,The Sixth Sense ,8.1,1999,293501675,40000000,634,Central America,Drama,profit,234,USA,38.883333,-77,US
1,The Sixth Sense ,8.1,1999,293501675,40000000,634,Central America,Mystery,profit,234,USA,38.883333,-77,US
1,The Sixth Sense ,8.1,1999,293501675,40000000,634,Central America,Thriller,profit,234,USA,38.883333,-77,US
1,Man on a Ledge ,6.6,2012,18600911,42000000,-56,Central America,Action,loss,258,USA,38.883333,-77,US
1,Man on a Ledge ,6.6,2012,18600911,42000000,-56,Central America,Crime,loss,258,USA,38.883333,-77,US
1,Man on a Ledge ,6.6,2012,18600911,42000000,-56,Central America,Thriller,loss,258,USA,38.883333,-77,US
1,The Big Year ,6.2,2011,7204138,41000000,-82,Central America,Comedy,loss,108,USA,38.883333,-77,US
1,Blue Jasmine ,7.3,2013,33404871,18000000,86,Central America,Drama,profit,415,USA,38.883333,-77,US
1,American Hustle ,7.3,2013,150117807,40000000,275,Central America,Crime,profit,538,USA,38.883333,-77,US
1,American Hustle ,7.3,2013,150117807,40000000,275,Central America,Drama,profit,538,USA,38.883333,-77,US
1,The Proposal ,6.7,2009,163947053,40000000,310,Central America,Comedy,profit,224,USA,38.883333,-77,US
1,The Proposal ,6.7,2009,163947053,40000000,310,Central America,Drama,profit,224,USA,38.883333,-77,US
1,The Proposal ,6.7,2009,163947053,40000000,310,Central America,Romance,profit,224,USA,38.883333,-77,US
1,Double Jeopardy ,6.4,1999,116735231,70000000,67,Central America,Crime,profit,129,USA,38.883333,-77,US
1,Double Jeopardy ,6.4,1999,116735231,70000000,67,Central America,Mystery,profit,129,USA,38.883333,-77,US
1,Double Jeopardy ,6.4,1999,116735231,70000000,67,Central America,Thriller,profit,129,USA,38.883333,-77,US
1,Back to the Future Part II ,7.8,1989,118500000,40000000,196,Central America,Adventure,profit,125,USA,38.883333,-77,US
1,Back to the Future Part II ,7.8,1989,118500000,40000000,196,Central America,Comedy,profit,125,USA,38.883333,-77,US
1,Back to the Future Part II ,7.8,1989,118500000,40000000,196,Central America,Sci-Fi,profit,125,USA,38.883333,-77,US
1,Boyhood ,8,2014,25359200,4000000,534,Central America,Drama,profit,548,USA,38.883333,-77,US
1,Fifty Shades of Grey ,4.1,2015,166147885,40000000,315,Central America,Drama,profit,362,USA,38.883333,-77,US
1,Fifty Shades of Grey ,4.1,2015,166147885,40000000,315,Central America,Romance,profit,362,USA,38.883333,-77,US
1,Spy Kids 3-D: Game Over ,4.1,2003,111760631,38000000,194,Central America,Action,profit,93,USA,38.883333,-77,US
1,Spy Kids 3-D: Game Over ,4.1,2003,111760631,38000000,194,Central America,Adventure,profit,93,USA,38.883333,-77,US
1,Spy Kids 3-D: Game Over ,4.1,2003,111760631,38000000,194,Central America,Comedy,profit,93,USA,38.883333,-77,US
1,Spy Kids 3-D: Game Over ,4.1,2003,111760631,38000000,194,Central America,Family,profit,93,USA,38.883333,-77,US
1,Spy Kids 3-D: Game Over ,4.1,2003,111760631,38000000,194,Central America,Sci-Fi,profit,93,USA,38.883333,-77,US
1,A Time to Kill ,7.4,1996,108706165,40000000,172,Central America,Crime,profit,71,USA,38.883333,-77,US
1,A Time to Kill ,7.4,1996,108706165,40000000,172,Central America,Drama,profit,71,USA,38.883333,-77,US
1,A Time to Kill ,7.4,1996,108706165,40000000,172,Central America,Thriller,profit,71,USA,38.883333,-77,US
1,Cheaper by the Dozen ,5.8,2003,138614544,40000000,247,Central America,Comedy,profit,104,USA,38.883333,-77,US
1,Cheaper by the Dozen ,5.8,2003,138614544,40000000,247,Central America,Family,profit,104,USA,38.883333,-77,US
1,Love Happens ,5.6,2009,22927390,18000000,27,Central America,Drama,profit,111,USA,38.883333,-77,US
1,Love Happens ,5.6,2009,22927390,18000000,27,Central America,Romance,profit,111,USA,38.883333,-77,US
1,A League of Their Own ,7.2,1992,107458785,40000000,169,Central America,Comedy,profit,41,USA,38.883333,-77,US
1,A League of Their Own ,7.2,1992,107458785,40000000,169,Central America,Drama,profit,41,USA,38.883333,-77,US
1,A League of Their Own ,7.2,1992,107458785,40000000,169,Central America,Sport,profit,41,USA,38.883333,-77,US
1,The Conjuring 2 ,7.8,2016,102310175,40000000,156,Central America,Horror,profit,300,USA,38.883333,-77,US
1,The Conjuring 2 ,7.8,2016,102310175,40000000,156,Central America,Mystery,profit,300,USA,38.883333,-77,US
1,The Conjuring 2 ,7.8,2016,102310175,40000000,156,Central America,Thriller,profit,300,USA,38.883333,-77,US
1,The Social Network ,7.7,2010,96917897,40000000,142,Central America,Biography,profit,556,USA,38.883333,-77,US
1,The Social Network ,7.7,2010,96917897,40000000,142,Central America,Drama,profit,556,USA,38.883333,-77,US
1,Small Time Crooks ,6.7,2000,17071230,18000000,-5,Central America,Comedy,loss,128,USA,38.883333,-77,US
1,Small Time Crooks ,6.7,2000,17071230,18000000,-5,Central America,Crime,loss,128,USA,38.883333,-77,US
1,Scary Movie 4 ,5.1,2006,90703745,45000000,102,Central America,Comedy,profit,151,USA,38.883333,-77,US
1,Scream 3 ,5.5,2000,89138076,40000000,123,Central America,Horror,profit,212,USA,38.883333,-77,US
1,Scream 3 ,5.5,2000,89138076,40000000,123,Central America,Mystery,profit,212,USA,38.883333,-77,US
1,Back to the Future Part III ,7.4,1990,87666629,40000000,119,Central America,Adventure,profit,111,USA,38.883333,-77,US
1,Back to the Future Part III ,7.4,1990,87666629,40000000,119,Central America,Comedy,profit,111,USA,38.883333,-77,US
1,Back to the Future Part III ,7.4,1990,87666629,40000000,119,Central America,Sci-Fi,profit,111,USA,38.883333,-77,US
1,Back to the Future Part III ,7.4,1990,87666629,40000000,119,Central America,Western,profit,111,USA,38.883333,-77,US
1,Get Hard ,6,2015,90353764,40000000,126,Central America,Comedy,profit,173,USA,38.883333,-77,US
1,Get Hard ,6,2015,90353764,40000000,126,Central America,Crime,profit,173,USA,38.883333,-77,US
1,Bram Stoker's Dracula ,7.5,1992,82522790,40000000,106,Central America,Fantasy,profit,181,USA,38.883333,-77,US
1,Bram Stoker's Dracula ,7.5,1992,82522790,40000000,106,Central America,Horror,profit,181,USA,38.883333,-77,US
1,Bram Stoker's Dracula ,7.5,1992,82522790,40000000,106,Central America,Romance,profit,181,USA,38.883333,-77,US
1,Julie & Julia ,7,2009,94125426,40000000,135,Central America,Biography,profit,252,USA,38.883333,-77,US
1,Julie & Julia ,7,2009,94125426,40000000,135,Central America,Drama,profit,252,USA,38.883333,-77,US
1,Julie & Julia ,7,2009,94125426,40000000,135,Central America,Romance,profit,252,USA,38.883333,-77,US
1,42 ,7.5,2013,95001343,40000000,138,Central America,Biography,profit,216,USA,38.883333,-77,US
1,42 ,7.5,2013,95001343,40000000,138,Central America,Drama,profit,216,USA,38.883333,-77,US
1,42 ,7.5,2013,95001343,40000000,138,Central America,Sport,profit,216,USA,38.883333,-77,US
1,The Talented Mr. Ripley ,7.3,1999,81292135,40000000,103,Central America,Crime,profit,203,USA,38.883333,-77,US
1,The Talented Mr. Ripley ,7.3,1999,81292135,40000000,103,Central America,Drama,profit,203,USA,38.883333,-77,US
1,The Talented Mr. Ripley ,7.3,1999,81292135,40000000,103,Central America,Thriller,profit,203,USA,38.883333,-77,US
1,Dumb and Dumber To ,5.7,2014,86208010,35000000,146,Central America,Comedy,profit,218,USA,38.883333,-77,US
1,Eight Below ,7.3,2006,81593527,40000000,104,Central America,Adventure,profit,118,USA,38.883333,-77,US
1,Eight Below ,7.3,2006,81593527,40000000,104,Central America,Drama,profit,118,USA,38.883333,-77,US
1,Eight Below ,7.3,2006,81593527,40000000,104,Central America,Family,profit,118,USA,38.883333,-77,US
1,The Intern ,7.2,2015,75274748,35000000,115,Central America,Comedy,profit,241,USA,38.883333,-77,US
1,The Intern ,7.2,2015,75274748,35000000,115,Central America,Drama,profit,241,USA,38.883333,-77,US
1,Ride Along 2 ,5.9,2016,90835030,40000000,127,Central America,Action,profit,119,USA,38.883333,-77,US
1,Ride Along 2 ,5.9,2016,90835030,40000000,127,Central America,Comedy,profit,119,USA,38.883333,-77,US
1,The Last of the Mohicans ,7.8,1992,72455275,40000000,81,Central America,Action,profit,89,USA,38.883333,-77,US
1,The Last of the Mohicans ,7.8,1992,72455275,40000000,81,Central America,Adventure,profit,89,USA,38.883333,-77,US
1,The Last of the Mohicans ,7.8,1992,72455275,40000000,81,Central America,Drama,profit,89,USA,38.883333,-77,US
1,The Last of the Mohicans ,7.8,1992,72455275,40000000,81,Central America,Romance,profit,89,USA,38.883333,-77,US
1,The Last of the Mohicans ,7.8,1992,72455275,40000000,81,Central America,War,profit,89,USA,38.883333,-77,US
1,Ray ,7.7,2004,75305995,40000000,88,Central America,Biography,profit,209,USA,38.883333,-77,US
1,Ray ,7.7,2004,75305995,40000000,88,Central America,Drama,profit,209,USA,38.883333,-77,US
1,Ray ,7.7,2004,75305995,40000000,88,Central America,Music,profit,209,USA,38.883333,-77,US
1,Sin City ,8.1,2005,74098862,40000000,85,Central America,Crime,profit,374,USA,38.883333,-77,US
1,Sin City ,8.1,2005,74098862,40000000,85,Central America,Thriller,profit,374,USA,38.883333,-77,US
1,Dragonslayer ,6.7,1981,6000000,18000000,-67,Central America,Action,loss,60,USA,38.883333,-77,US
1,Dragonslayer ,6.7,1981,6000000,18000000,-67,Central America,Adventure,loss,60,USA,38.883333,-77,US
1,Dragonslayer ,6.7,1981,6000000,18000000,-67,Central America,Fantasy,loss,60,USA,38.883333,-77,US
1,"I Love You, Man ",7.1,2009,71347010,40000000,78,Central America,Comedy,profit,215,USA,38.883333,-77,US
1,"I Love You, Man ",7.1,2009,71347010,40000000,78,Central America,Romance,profit,215,USA,38.883333,-77,US
1,Shallow Hal ,5.9,2001,70836296,40000000,77,Central America,Comedy,profit,109,USA,38.883333,-77,US
1,Shallow Hal ,5.9,2001,70836296,40000000,77,Central America,Drama,profit,109,USA,38.883333,-77,US
1,Shallow Hal ,5.9,2001,70836296,40000000,77,Central America,Fantasy,profit,109,USA,38.883333,-77,US
1,Shallow Hal ,5.9,2001,70836296,40000000,77,Central America,Romance,profit,109,USA,38.883333,-77,US
1,Labor Day ,6.9,2013,13362308,18000000,-26,Central America,Drama,loss,217,USA,38.883333,-77,US
1,Big Momma's House 2 ,4.6,2006,70163652,40000000,75,Central America,Comedy,profit,65,USA,38.883333,-77,US
1,Big Momma's House 2 ,4.6,2006,70163652,40000000,75,Central America,Crime,profit,65,USA,38.883333,-77,US
1,The Mexican ,6.1,2001,66808615,34000000,96,Central America,Adventure,profit,125,USA,38.883333,-77,US
1,The Mexican ,6.1,2001,66808615,34000000,96,Central America,Comedy,profit,125,USA,38.883333,-77,US
1,The Mexican ,6.1,2001,66808615,34000000,96,Central America,Crime,profit,125,USA,38.883333,-77,US
1,The Mexican ,6.1,2001,66808615,34000000,96,Central America,Romance,profit,125,USA,38.883333,-77,US
1,17 Again ,6.4,2009,64149837,20000000,221,Central America,Comedy,profit,191,USA,38.883333,-77,US
1,17 Again ,6.4,2009,64149837,20000000,221,Central America,Drama,profit,191,USA,38.883333,-77,US
1,17 Again ,6.4,2009,64149837,20000000,221,Central America,Family,profit,191,USA,38.883333,-77,US
1,17 Again ,6.4,2009,64149837,20000000,221,Central America,Fantasy,profit,191,USA,38.883333,-77,US
1,17 Again ,6.4,2009,64149837,20000000,221,Central America,Romance,profit,191,USA,38.883333,-77,US
1,The Other Woman ,6,2014,83906114,40000000,110,Central America,Comedy,profit,191,USA,38.883333,-77,US
1,The Other Woman ,6,2014,83906114,40000000,110,Central America,Romance,profit,191,USA,38.883333,-77,US
1,The Final Destination ,5.2,2009,66466372,40000000,66,Central America,Horror,profit,221,USA,38.883333,-77,US
1,Bridge of Spies ,7.6,2015,72306065,40000000,81,Central America,Drama,profit,459,USA,38.883333,-77,US
1,Bridge of Spies ,7.6,2015,72306065,40000000,81,Central America,History,profit,459,USA,38.883333,-77,US
1,Bridge of Spies ,7.6,2015,72306065,40000000,81,Central America,Thriller,profit,459,USA,38.883333,-77,US
1,Behind Enemy Lines ,6.4,2001,59068786,40000000,48,Central America,Action,profit,131,USA,38.883333,-77,US
1,Behind Enemy Lines ,6.4,2001,59068786,40000000,48,Central America,Drama,profit,131,USA,38.883333,-77,US
1,Behind Enemy Lines ,6.4,2001,59068786,40000000,48,Central America,Thriller,profit,131,USA,38.883333,-77,US
1,Behind Enemy Lines ,6.4,2001,59068786,40000000,48,Central America,War,profit,131,USA,38.883333,-77,US
1,Shall We Dance ,6.1,2004,57887882,50000000,16,Central America,Comedy,profit,118,USA,38.883333,-77,US
1,Shall We Dance ,6.1,2004,57887882,50000000,16,Central America,Drama,profit,118,USA,38.883333,-77,US
1,Shall We Dance ,6.1,2004,57887882,50000000,16,Central America,Romance,profit,118,USA,38.883333,-77,US
1,Small Soldiers ,6.1,1998,53955614,40000000,35,Central America,Action,profit,100,USA,38.883333,-77,US
1,Small Soldiers ,6.1,1998,53955614,40000000,35,Central America,Adventure,profit,100,USA,38.883333,-77,US
1,Small Soldiers ,6.1,1998,53955614,40000000,35,Central America,Comedy,profit,100,USA,38.883333,-77,US
1,Small Soldiers ,6.1,1998,53955614,40000000,35,Central America,Family,profit,100,USA,38.883333,-77,US
1,Small Soldiers ,6.1,1998,53955614,40000000,35,Central America,Sci-Fi,profit,100,USA,38.883333,-77,US
1,Spawn ,5.2,1997,54967359,40000000,37,Central America,Action,profit,70,USA,38.883333,-77,US
1,Spawn ,5.2,1997,54967359,40000000,37,Central America,Horror,profit,70,USA,38.883333,-77,US
1,Without a Paddle ,5.9,2004,58156435,19000000,206,Central America,Adventure,profit,94,USA,38.883333,-77,US
1,Without a Paddle ,5.9,2004,58156435,19000000,206,Central America,Comedy,profit,94,USA,38.883333,-77,US
1,Without a Paddle ,5.9,2004,58156435,19000000,206,Central America,Mystery,profit,94,USA,38.883333,-77,US
1,The Lincoln Lawyer ,7.3,2011,57981889,40000000,45,Central America,Crime,profit,274,USA,38.883333,-77,US
1,The Lincoln Lawyer ,7.3,2011,57981889,40000000,45,Central America,Drama,profit,274,USA,38.883333,-77,US
1,The Lincoln Lawyer ,7.3,2011,57981889,40000000,45,Central America,Thriller,profit,274,USA,38.883333,-77,US
1,Superbad ,7.6,2007,121463226,20000000,507,Central America,Comedy,profit,256,USA,38.883333,-77,US
1,The Prestige ,8.5,2006,53082743,40000000,33,Central America,Drama,profit,341,USA,38.883333,-77,US
1,The Prestige ,8.5,2006,53082743,40000000,33,Central America,Mystery,profit,341,USA,38.883333,-77,US
1,The Prestige ,8.5,2006,53082743,40000000,33,Central America,Sci-Fi,profit,341,USA,38.883333,-77,US
1,The Prestige ,8.5,2006,53082743,40000000,33,Central America,Thriller,profit,341,USA,38.883333,-77,US
1,Horrible Bosses 2 ,6.3,2014,54414716,42000000,30,Central America,Comedy,profit,196,USA,38.883333,-77,US
1,Horrible Bosses 2 ,6.3,2014,54414716,42000000,30,Central America,Crime,profit,196,USA,38.883333,-77,US
1,Escape from Planet Earth ,5.9,2013,57011847,40000000,43,Central America,Adventure,profit,83,USA,38.883333,-77,US
1,Escape from Planet Earth ,5.9,2013,57011847,40000000,43,Central America,Animation,profit,83,USA,38.883333,-77,US
1,Escape from Planet Earth ,5.9,2013,57011847,40000000,43,Central America,Comedy,profit,83,USA,38.883333,-77,US
1,Escape from Planet Earth ,5.9,2013,57011847,40000000,43,Central America,Family,profit,83,USA,38.883333,-77,US
1,Escape from Planet Earth ,5.9,2013,57011847,40000000,43,Central America,Sci-Fi,profit,83,USA,38.883333,-77,US
1,Apocalypto ,7.8,2006,50859889,40000000,27,Central America,Action,profit,283,USA,38.883333,-77,US
1,Apocalypto ,7.8,2006,50859889,40000000,27,Central America,Adventure,profit,283,USA,38.883333,-77,US
1,Apocalypto ,7.8,2006,50859889,40000000,27,Central America,Drama,profit,283,USA,38.883333,-77,US
1,Apocalypto ,7.8,2006,50859889,40000000,27,Central America,Thriller,profit,283,USA,38.883333,-77,US
1,Black Nativity ,4.4,2013,7017178,17500000,-60,Central America,Drama,loss,40,USA,38.883333,-77,US
1,Black Nativity ,4.4,2013,7017178,17500000,-60,Central America,Family,loss,40,USA,38.883333,-77,US
1,Black Nativity ,4.4,2013,7017178,17500000,-60,Central America,Music,loss,40,USA,38.883333,-77,US
1,Black Nativity ,4.4,2013,7017178,17500000,-60,Central America,Musical,loss,40,USA,38.883333,-77,US
1,Predators ,6.4,2010,52000688,40000000,30,Central America,Action,profit,351,USA,38.883333,-77,US
1,Predators ,6.4,2010,52000688,40000000,30,Central America,Adventure,profit,351,USA,38.883333,-77,US
1,Predators ,6.4,2010,52000688,40000000,30,Central America,Sci-Fi,profit,351,USA,38.883333,-77,US
1,Predators ,6.4,2010,52000688,40000000,30,Central America,Thriller,profit,351,USA,38.883333,-77,US
1,Legal Eagles ,5.9,1986,49851591,40000000,25,Central America,Comedy,profit,16,USA,38.883333,-77,US
1,Legal Eagles ,5.9,1986,49851591,40000000,25,Central America,Crime,profit,16,USA,38.883333,-77,US
1,Legal Eagles ,5.9,1986,49851591,40000000,25,Central America,Romance,profit,16,USA,38.883333,-77,US
1,Secret Window ,6.6,2004,47781388,40000000,19,Central America,Mystery,profit,195,USA,38.883333,-77,US
1,Secret Window ,6.6,2004,47781388,40000000,19,Central America,Thriller,profit,195,USA,38.883333,-77,US
1,The Lake House ,6.8,2006,52320979,40000000,31,Central America,Drama,profit,175,USA,38.883333,-77,US
1,The Lake House ,6.8,2006,52320979,40000000,31,Central America,Fantasy,profit,175,USA,38.883333,-77,US
1,The Lake House ,6.8,2006,52320979,40000000,31,Central America,Romance,profit,175,USA,38.883333,-77,US
1,The Skeleton Key ,6.5,2005,47806295,43000000,11,Central America,Horror,profit,193,USA,38.883333,-77,US
1,The Skeleton Key ,6.5,2005,47806295,43000000,11,Central America,Mystery,profit,193,USA,38.883333,-77,US
1,The Skeleton Key ,6.5,2005,47806295,43000000,11,Central America,Thriller,profit,193,USA,38.883333,-77,US
1,The Odd Life of Timothy Green ,6.6,2012,51853450,25000000,107,Central America,Comedy,profit,169,USA,38.883333,-77,US
1,The Odd Life of Timothy Green ,6.6,2012,51853450,25000000,107,Central America,Drama,profit,169,USA,38.883333,-77,US
1,The Odd Life of Timothy Green ,6.6,2012,51853450,25000000,107,Central America,Family,profit,169,USA,38.883333,-77,US
1,The Odd Life of Timothy Green ,6.6,2012,51853450,25000000,107,Central America,Fantasy,profit,169,USA,38.883333,-77,US
1,Sideways ,7.5,2004,71502303,12000000,496,Central America,Adventure,profit,285,USA,38.883333,-77,US
1,Sideways ,7.5,2004,71502303,12000000,496,Central America,Comedy,profit,285,USA,38.883333,-77,US
1,Sideways ,7.5,2004,71502303,12000000,496,Central America,Drama,profit,285,USA,38.883333,-77,US
1,Sideways ,7.5,2004,71502303,12000000,496,Central America,Romance,profit,285,USA,38.883333,-77,US
1,Jersey Boys ,6.9,2014,47034272,40000000,18,Central America,Biography,profit,249,USA,38.883333,-77,US
1,Jersey Boys ,6.9,2014,47034272,40000000,18,Central America,Drama,profit,249,USA,38.883333,-77,US
1,Jersey Boys ,6.9,2014,47034272,40000000,18,Central America,Music,profit,249,USA,38.883333,-77,US
1,Jersey Boys ,6.9,2014,47034272,40000000,18,Central America,Musical,profit,249,USA,38.883333,-77,US
1,The Rainmaker ,7.1,1997,45856732,40000000,15,Central America,Crime,profit,91,USA,38.883333,-77,US
1,The Rainmaker ,7.1,1997,45856732,40000000,15,Central America,Drama,profit,91,USA,38.883333,-77,US
1,The Rainmaker ,7.1,1997,45856732,40000000,15,Central America,Thriller,profit,91,USA,38.883333,-77,US
1,Gothika ,5.8,2003,59588068,40000000,49,Central America,Horror,profit,207,USA,38.883333,-77,US
1,Gothika ,5.8,2003,59588068,40000000,49,Central America,Mystery,profit,207,USA,38.883333,-77,US
1,Gothika ,5.8,2003,59588068,40000000,49,Central America,Thriller,profit,207,USA,38.883333,-77,US
1,Amistad ,7.2,1997,44175394,36000000,23,Central America,Drama,profit,77,USA,38.883333,-77,US
1,Amistad ,7.2,1997,44175394,36000000,23,Central America,History,profit,77,USA,38.883333,-77,US
1,Medicine Man ,6,1992,45500797,40000000,14,Central America,Adventure,profit,25,USA,38.883333,-77,US
1,Medicine Man ,6,1992,45500797,40000000,14,Central America,Drama,profit,25,USA,38.883333,-77,US
1,Medicine Man ,6,1992,45500797,40000000,14,Central America,Romance,profit,25,USA,38.883333,-77,US
1,Aliens vs. Predator: Requiem ,4.7,2007,41797066,40000000,4,Central America,Action,profit,211,USA,38.883333,-77,US
1,Aliens vs. Predator: Requiem ,4.7,2007,41797066,40000000,4,Central America,Horror,profit,211,USA,38.883333,-77,US
1,Aliens vs. Predator: Requiem ,4.7,2007,41797066,40000000,4,Central America,Sci-Fi,profit,211,USA,38.883333,-77,US
1,Aliens vs. Predator: Requiem ,4.7,2007,41797066,40000000,4,Central America,Thriller,profit,211,USA,38.883333,-77,US
1,Ri¢hie Ri¢h ,5.2,1994,38087756,40000000,-5,Central America,Comedy,loss,19,USA,38.883333,-77,US
1,Ri¢hie Ri¢h ,5.2,1994,38087756,40000000,-5,Central America,Family,loss,19,USA,38.883333,-77,US
1,Autumn in New York ,5.5,2000,37752931,40000000,-6,Central America,Drama,loss,101,USA,38.883333,-77,US
1,Autumn in New York ,5.5,2000,37752931,40000000,-6,Central America,Romance,loss,101,USA,38.883333,-77,US
1,Paul ,7,2011,37371385,40000000,-7,Central America,Adventure,loss,342,USA,38.883333,-77,US
1,Paul ,7,2011,37371385,40000000,-7,Central America,Comedy,loss,342,USA,38.883333,-77,US
1,Paul ,7,2011,37371385,40000000,-7,Central America,Sci-Fi,loss,342,USA,38.883333,-77,US
1,The Guilt Trip ,5.8,2012,37101011,40000000,-7,Central America,Comedy,loss,147,USA,38.883333,-77,US
1,The Guilt Trip ,5.8,2012,37101011,40000000,-7,Central America,Drama,loss,147,USA,38.883333,-77,US
1,Scream 4 ,6.2,2011,38176892,40000000,-5,Central America,Horror,loss,420,USA,38.883333,-77,US
1,Scream 4 ,6.2,2011,38176892,40000000,-5,Central America,Mystery,loss,420,USA,38.883333,-77,US
1,Dickie Roberts: Former Child Star ,5.6,2003,22734486,17000000,34,Central America,Comedy,profit,75,USA,38.883333,-77,US
1,The Doors ,7.2,1991,35183792,38000000,-7,Central America,Biography,loss,82,USA,38.883333,-77,US
1,The Doors ,7.2,1991,35183792,38000000,-7,Central America,Drama,loss,82,USA,38.883333,-77,US
1,The Doors ,7.2,1991,35183792,38000000,-7,Central America,Music,loss,82,USA,38.883333,-77,US
1,The Doors ,7.2,1991,35183792,38000000,-7,Central America,Musical,loss,82,USA,38.883333,-77,US
1,Sex Tape ,5.1,2014,38543473,40000000,-4,Central America,Comedy,loss,201,USA,38.883333,-77,US
1,Summer Catch ,4.9,2001,19693891,34000000,-42,Central America,Comedy,loss,50,USA,38.883333,-77,US
1,Summer Catch ,4.9,2001,19693891,34000000,-42,Central America,Drama,loss,50,USA,38.883333,-77,US
1,Summer Catch ,4.9,2001,19693891,34000000,-42,Central America,Romance,loss,50,USA,38.883333,-77,US
1,Summer Catch ,4.9,2001,19693891,34000000,-42,Central America,Sport,loss,50,USA,38.883333,-77,US
1,Final Destination 5 ,5.9,2011,42575718,40000000,6,Central America,Horror,profit,277,USA,38.883333,-77,US
1,They ,4.8,2002,12693621,17000000,-25,Central America,Horror,loss,81,USA,38.883333,-77,US
1,They ,4.8,2002,12693621,17000000,-25,Central America,Mystery,loss,81,USA,38.883333,-77,US
1,They ,4.8,2002,12693621,17000000,-25,Central America,Thriller,loss,81,USA,38.883333,-77,US
1,Pay It Forward ,7.2,2000,33508922,40000000,-16,Central America,Drama,loss,157,USA,38.883333,-77,US
1,Fever Pitch ,6.2,2005,42071069,30000000,40,Central America,Comedy,profit,124,USA,38.883333,-77,US
1,Fever Pitch ,6.2,2005,42071069,30000000,40,Central America,Drama,profit,124,USA,38.883333,-77,US
1,Fever Pitch ,6.2,2005,42071069,30000000,40,Central America,Romance,profit,124,USA,38.883333,-77,US
1,Fever Pitch ,6.2,2005,42071069,30000000,40,Central America,Sport,profit,124,USA,38.883333,-77,US
1,Drillbit Taylor ,5.7,2008,32853640,40000000,-18,Central America,Comedy,loss,146,USA,38.883333,-77,US
1,Drillbit Taylor ,5.7,2008,32853640,40000000,-18,Central America,Drama,loss,146,USA,38.883333,-77,US
1,A Million Ways to Die in the West ,6.1,2014,42615685,40000000,7,Central America,Comedy,profit,303,USA,38.883333,-77,US
1,A Million Ways to Die in the West ,6.1,2014,42615685,40000000,7,Central America,Western,profit,303,USA,38.883333,-77,US
1,The Shadow ,6,1994,32055248,25000000,28,Central America,Action,profit,70,USA,38.883333,-77,US
1,The Shadow ,6,1994,32055248,25000000,28,Central America,Adventure,profit,70,USA,38.883333,-77,US
1,The Shadow ,6,1994,32055248,25000000,28,Central America,Crime,profit,70,USA,38.883333,-77,US
1,The Shadow ,6,1994,32055248,25000000,28,Central America,Fantasy,profit,70,USA,38.883333,-77,US
